Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
finishing touch,final touch ups enhancing or ending a work,"As a professional artist , you must put final touches on every work before it can be exhibited .","As a professional artist , you must put minor changes at the end on every work before it can be exhibited .",O O O O O O O O B I O O O O O O O O O,O O O O O O O O B I I I I O O O O O O O O O
finishing touch,final touch ups enhancing or ending a work,The poem was almost perfect ; all that it needed were some finishing touches to make it so .,The poem was almost perfect ; all that it needed were some final touches to make it so .,O O O O O O O O O O O O B O O O O O O,O O O O O O O O O O O O B O O O O O O
finishing touch,final touch ups enhancing or ending a work,He never ceases to put finishing touches to every food before serving it .,He never ceases to put the last touches to every food before serving it .,O O O O O B O O O O O O O O,O O O O O B I O O O O O O O O
break open,to open something using force,The violent storms shook the very foundation of the house and broke open the doors .,The violent storms shook the very foundation of the house and broke the doors .,O O O O O O O O O O O O B O O O,O O O O O O O O O O O O O O O
break open,to open something using force,The heavy rainfall caused the seeds of the flower to break open .,The heavy rainfall caused the seeds of the flower to open suddenly .,O O O O O O O O O O B O O,O O O O O O O O O O O B O
break open,to open something using force,Sam broke open the trap doors to free the wounded men .,Sam broke the trap doors to free the wounded men .,O O B O O O O O O O O O,O O O O O O O O O O O
break open,to open something using force,It 's time to break open the liquor bottles so that the party can truly begin .,It 's time to open the liquor bottles so that the party can truly begin .,O O O O B O O O O O O O O O O O O,O O O O O O O O O O O O O O O O
break open,to open something using force,I tried to break open the locks in order to free the trapped birds .,I tried to break the locks in order to free the trapped birds .,O O O O B O O O O O O O O O O,O O O O O O O O O O O O O O
break open,to open something using force,Mandy and Moore broke open the gates to let the refugees in . ',Mandy and Moore opened the gates with force to let the refugees in . ',O O O B I O O O O O O O O O,O O O B O O I I O O O O O O O
against the clock,in a great hurry to finish something before a particular time,The team was working against the clock to finish the project on time .,The team was working against time to finish the project on time .,O O O O O O B O O O O O O O,O O O O O O O O O O O O O
against the clock,in a great hurry to finish something before a particular time,We 'd better start doing this early rather than wait now and then race against the clock to meet the deadline .,We 'd better start doing this early rather than wait now and then be under a time crunch to meet the deadline .,O O O O O O O O O O O O O B I O I O O O O O,O O O O O O O O O O O O O B I I I I O O O O O
against the clock,in a great hurry to finish something before a particular time,"Due to the short notice , he was working against the clock to finish his presentation in time for the upcoming conference .","Due to the short notice , he was working hastily to finish his presentation in time for the upcoming conference .",O O O O O O O O O B O I O O O O O O O O O O O,O O O O O O O O O B O O O O O O O O O O O
tick off,To complete an item on a list,I would like to tick off some more items on my list before going home,I would like to cross out some more items on my list before going home,O O O O B I O O O O O O O O O,O O O O B I O O O O O O O O O
tick off,To complete an item on a list,Please tick off the learners ' names as they enter the classroom,Please mark off the learners ' names as they enter the classroom,O B O O O O O O O O O O,O B O O O O O O O O O O
tick off,To complete an item on a list,She ticked off all of the things that she still had to do before the end of the day .,She marked off all of the things that she still had to do before the end of the day .,O B O O O O O O O O O O O O O O O O O O,O B O O O O O O O O O O O O O O O O O O
tick off,To complete an item on a list,The most important thing to tick off the list is my mobile phone .,The most important thing to check off the list is my mobile phone .,O O O O O B O O O O O O O O,O O O O O B O O O O O O O O
tick off, to make someone angry or offended,His attitude really ticks me off .,His attitude really angers me .,O O O B O I O,O O O B O O
tick off, to make someone angry or offended ,I am very ticked off with my sister for using my cell phone without asking .,I am very upset with my sister for using my cell phone without asking .,O O O B I O O O O O O O O O O O,O O O B O O O O O O O O O O O
tick off, to make someone angry or offended,He ticked me off for forgetting his birthday .,He enraged me for forgetting his birthday .,O B O I O O O O O,O B O O O O O O
tick off, to make someone angry or offended,Mrs Watts will tick you off if you are late again .,Mrs Watts will disapprove of you if you are late again,O O O B O I O O O O O I,O O O B I O O O O O O
ants in pants,to be so excited or full of energy that you are unable to sit or stand still,The young students just ca n't sit still ; they must have ants in their pants .,The young students just ca n't sit still ; they must be very excited or worried about something .,O O O O O O O O O O O B I I I I O,O O O O O O O O O O O B I I I I I I O
ants in pants,to be so excited or full of energy that you are unable to sit or stand still,She was very excited to be going to the party that night and had ants in her pants all day .,She was very excited to be going to the party that night and was not able to keep still .,O O O O O O O O O O O O O B I I I I I I O,O O O O O O O O O O O O O O B I O I I O
